city,state_id,state_name,county_name,lat,lng,population,density,zips
Eagle Village,AK,Alaska,Southeast Fairbanks,64.7434,-141.1138,68,1.5,99738
Watson,MO,Missouri,Atchison,40.4799,-95.6232,68,118.5,64496
Cartago,CA,California,Inyo,36.3123,-118.0261,68,22.5,93549
Blocher,IN,Indiana,Scott,38.7181,-85.6566,68,36.7,47138
Pekin,ND,North Dakota,Nelson,47.7919,-98.3278,68,76.6,58361
La Grange,TN,Tennessee,Fayette,35.0476,-89.2409,68,13.1,38039 38057 38046
Akaska,SD,South Dakota,Walworth,45.331,-100.1208,68,43,57420
Pine Lake,AZ,Arizona,Mohave,35.0887,-113.874,68,15.6,86401
Cayce,KY,Kentucky,Fulton,36.5577,-89.0349,68,16.1,42041 42050
Jamaica,VT,Vermont,Windham,43.0975,-72.7784,68,34.2,5343
Londonderry,VT,Vermont,Windham,43.2278,-72.8083,68,93.8,5148
Milford,IN,Indiana,Decatur,39.3504,-85.6197,67,141.6,47240
Yorkshire,OH,Ohio,Darke,40.3252,-84.4947,67,61.8,45388
Georgetown,MN,Minnesota,Clay,47.0784,-96.7959,67,25.4,56546
Tuckers Crossroads,TN,Tennessee,Wilson,36.2066,-86.1676,67,9.1,37090
Leslie,MO,Missouri,Franklin,38.418,-91.2309,67,170.9,63056
Turtle River,MN,Minnesota,Beltrami,47.5882,-94.7581,67,24.2,56601
Jennette,AR,Arkansas,Crittenden,35.1639,-90.4092,67,11.4,72327
Woodbury,KY,Kentucky,Butler,37.1836,-86.6353,67,79.4,42261 42288
Chautauqua,KS,Kansas,Chautauqua,37.0241,-96.1774,67,61,67334
Herrick,SD,South Dakota,Gregory,43.115,-99.1882,67,50.2,57538
Chillicothe,IA,Iowa,Wapello,41.0861,-92.53,67,140.9,52548 52501
Tradesville,SC,South Carolina,Lancaster,34.7705,-80.5487,67,13,29720
Juliustown,NJ,New Jersey,Burlington,40.0121,-74.6715,67,21.7,08022 08042
Marysville,IA,Iowa,Marion,41.1808,-92.9538,67,48,50116
Dunning,NE,Nebraska,Blaine,41.8272,-100.1048,67,113.1,68833
Dayton,AL,Alabama,Marengo,32.351,-87.6416,67,25.9,36738 36748
Garceno,TX,Texas,Starr,26.4122,-98.9406,67,392.6,78584
Sportsmans Park,OR,Oregon,Wasco,45.2197,-121.3945,67,45.4,97063
Rivervale,AR,Arkansas,Poinsett,35.6759,-90.3445,67,4.6,72377 72354
Keddie,CA,California,Plumas,40.0059,-120.9523,67,39.4,95971
St. Joseph,IA,Iowa,Kossuth,42.9123,-94.2308,67,30,50519
Beulah Beach,OH,Ohio,Erie,41.3918,-82.4428,67,449.9,44089
De Soto,GA,Georgia,Sumter,31.9548,-84.0636,67,31.7,31743
Belleair Shore,FL,Florida,Pinellas,27.9173,-82.8455,67,1108.9,33786
Plush,OR,Oregon,Lake,42.4051,-119.8993,67,16,97637
Klukwan,AK,Alaska,Hoonah-Angoon,59.3987,-135.8886,67,18.6,99827
Radersburg,MT,Montana,Broadwater,46.1965,-111.6316,67,106.6,59643 59641
Woodsville,NY,New York,Livingston,42.579,-77.7338,67,58.2,14437
Mountain View,NM,New Mexico,Cibola,35.0046,-108.3979,67,12.5,87321
Columbus,ND,North Dakota,Burke,48.905,-102.7812,66,141.6,58727
Brentford,SD,South Dakota,Spink,45.1591,-98.3223,66,54.9,57429
De Borgia,MT,Montana,Mineral,47.3701,-115.3211,66,9.3,59830
Sunny Slopes,CA,California,Mono,37.5693,-118.6758,66,13.5,93546
Heeney,CO,Colorado,Summit,39.8712,-106.3002,66,48.5,80498
Ross Corner,NJ,New Jersey,Sussex,41.1243,-74.719,66,14.3,7822
Kenneth,MN,Minnesota,Rock,43.7543,-96.0725,66,24,56147
Levasy,MO,Missouri,Jackson,39.1363,-94.1307,66,42.3,64088 64066
Graham,AL,Alabama,Randolph,33.4552,-85.323,66,4.4,36263
Oklaunion,TX,Texas,Wilbarger,34.1294,-99.1443,66,56.9,76373
Mulberry,OK,Oklahoma,Adair,35.8631,-94.7014,66,27.3,74960
Eddyville,IL,Illinois,Pope,37.5005,-88.5847,66,100,62928
Lorton,NE,Nebraska,Otoe,40.5972,-96.0242,66,51.7,68382
Gloster,LA,Louisiana,De Soto,32.1921,-93.8112,66,20.2,71030
Eagle Rock,MO,Missouri,Barry,36.55,-93.7422,66,10.9,65641
Albion,OK,Oklahoma,Pushmataha,34.6622,-95.0993,66,98.5,74521
Craig,IA,Iowa,Plymouth,42.8955,-96.3096,66,107.7,51031
Calzada,PR,Puerto Rico,Ponce,18.0054,-66.564,66,68.3,715
Selz,ND,North Dakota,Pierce,47.8594,-99.8934,66,46.9,58341
Brentwood Colony,SD,South Dakota,Faulk,45.1513,-99.2984,66,29.2,57438
Aurora,KS,Kansas,Cloud,39.452,-97.53,66,86.1,67417
Maramec,OK,Oklahoma,Pawnee,36.2419,-96.6805,66,91,74045
Brenton,WV,West Virginia,Wyoming,37.6004,-81.6351,66,40.5,24818
New Market,MO,Missouri,Platte,39.5019,-94.7995,66,55.2,64439
Clinchport,VA,Virginia,Scott,36.6781,-82.7451,66,38.2,24244
Beedeville,AR,Arkansas,Jackson,35.4292,-91.1107,66,22.4,72014 72101
Newport,NE,Nebraska,Rock,42.6002,-99.3283,66,78.3,68759
Paac Ciinak,WI,Wisconsin,Shawano,44.8579,-89.155,66,25.5,54499
Randalia,IA,Iowa,Fayette,42.8634,-91.8867,65,94.4,52164
Bringhurst,IN,Indiana,Carroll,40.5269,-86.5251,65,124,46929 46913
Goodyears Bar,CA,California,Sierra,39.5459,-120.888,65,12.2,95944
Tuttle,CA,California,Merced,37.2965,-120.3789,65,14.3,95340 95341
Avilla,MO,Missouri,Jasper,37.1938,-94.1298,65,159.9,64833
Fort Hill,OR,Oregon,Polk,45.067,-123.5605,65,17.5,97396 97347
Strandburg,SD,South Dakota,Grant,45.0441,-96.7604,65,104.9,57265
Unity Village,MO,Missouri,Jackson,38.9525,-94.3995,65,17.2,64086 64065 64139
Patmos,AR,Arkansas,Hempstead,33.5112,-93.5679,65,50.5,71801
Sharon,ND,North Dakota,Steele,47.5974,-97.8994,65,16.9,58277
Clifford,ND,North Dakota,Traill,47.3483,-97.4102,65,24.4,58016
Randsburg,CA,California,Kern,35.368,-117.6607,65,13.2,93554
Penton,AL,Alabama,Chambers,33.009,-85.4722,65,2.7,36862
Holloway,MN,Minnesota,Swift,45.2441,-95.9112,65,17.9,56208 56249
Shageluk,AK,Alaska,Yukon-Koyukuk,62.6684,-159.563,65,2.5,99665
Grayridge,MO,Missouri,Stoddard,36.8247,-89.7819,65,24.6,63846 63850
Mount Judea,AR,Arkansas,Newton,35.9214,-93.0577,65,7.6,72683 72655
Clayton,IA,Iowa,Clayton,42.9022,-91.1493,65,48.9,52049
Catarina,TX,Texas,Dimmit,28.3499,-99.6161,65,6.7,78836
St. Paul,IA,Iowa,Lee,40.7678,-91.5164,65,40.7,52657
Dougherty,IA,Iowa,Cerro Gordo,42.922,-93.0361,65,44.8,50433
Peru,PA,Pennsylvania,Centre,40.8544,-77.7671,65,196.7,16823
Preble,IN,Indiana,Adams,40.8323,-85.0147,65,59.1,46733 46782
Duffield,VA,Virginia,Scott,36.7196,-82.796,65,40.9,24244
Morristown,SD,South Dakota,Corson,45.9386,-101.7188,65,80.8,57645
Yucca,AZ,Arizona,Mohave,34.8629,-114.1461,65,11.2,86438
Barstow,IL,Illinois,Rock Island,41.5162,-90.3566,65,105.2,61236
Gabbs,NV,Nevada,Nye,38.8621,-117.933,65,16.8,89409
Bowmore,NC,North Carolina,Hoke,34.9358,-79.2999,65,7.6,28376
Pancoastburg,OH,Ohio,Fayette,39.624,-83.2642,65,48.2,43160
Brandon,MT,Montana,Madison,45.466,-112.1339,64,55.8,59749
Tierra Bonita,TX,Texas,Cameron,26.2727,-97.8276,64,27.3,78593
Rea,MO,Missouri,Andrew,40.0616,-94.7645,64,80.5,64480
Goff,KS,Kansas,Nemaha,39.6641,-95.9317,64,107,66428
Elwin,IL,Illinois,Macon,39.7763,-88.9778,64,29.7,62532
Billingsley,AL,Alabama,Autauga,32.661,-86.7087,64,21,36006
Big Flat,AR,Arkansas,Baxter,36.0056,-92.4066,64,23.2,72617
Piqua,KS,Kansas,Woodson,37.922,-95.5375,64,6.2,66761
Casselman,PA,Pennsylvania,Somerset,39.8857,-79.2112,64,95.2,15557
Tuskahoma,OK,Oklahoma,Pushmataha,34.6272,-95.2779,64,10.9,74574
Redding,IA,Iowa,Ringgold,40.6067,-94.3863,64,25,50860
Little Orleans,MD,Maryland,Allegany,39.63,-78.3949,64,19.9,21766
Ethel,MO,Missouri,Macon,39.8933,-92.741,64,60.1,63539
Glade,KS,Kansas,Phillips,39.6837,-99.3116,64,68.8,67639
Strang,OK,Oklahoma,Mayes,36.4123,-95.1347,64,39.5,74367
Casmalia,CA,California,Santa Barbara,34.8378,-120.5309,64,137.1,93429
Ringo,KS,Kansas,Crawford,37.5064,-94.7649,64,16.4,66743
Sasakwa,OK,Oklahoma,Seminole,34.9468,-96.5253,64,130.4,74867
Farlington,KS,Kansas,Crawford,37.6155,-94.8226,64,26.9,66734
Barrelville,MD,Maryland,Allegany,39.7026,-78.8425,64,160.6,21545
Revere,MN,Minnesota,Redwood,44.2215,-95.3611,64,43.2,56166
Vermillion,KS,Kansas,Marshall,39.7183,-96.2659,64,101.8,66544
Grant,IA,Iowa,Montgomery,41.1429,-94.9848,64,33.7,50847 51532 50864
Abbyville,KS,Kansas,Reno,37.9705,-98.2027,64,120.6,67510
Faxon,OK,Oklahoma,Comanche,34.4603,-98.5794,64,106.1,73540
Frankewing,TN,Tennessee,Giles,35.1943,-86.857,64,26.2,38478 38459
New Alluwe,OK,Oklahoma,Nowata,36.6101,-95.4888,64,129.5,74016
St. Charles,VA,Virginia,Lee,36.8052,-83.0575,64,195.8,24282
Blackfoot,MT,Montana,Glacier,48.5771,-112.8733,64,51.7,59417
Arco,MN,Minnesota,Lincoln,44.3838,-96.1826,64,1,56113
Tunnelton,IN,Indiana,Lawrence,38.7687,-86.3428,64,44.1,47421 47467
Menoken,ND,North Dakota,Burleigh,46.8148,-100.5341,64,11.4,58558
Oak Grove,OK,Oklahoma,Pawnee,36.2056,-96.3384,64,41.2,74020
Vera Cruz,IN,Indiana,Wells,40.7016,-85.0795,64,111.2,46714
Bristow,NE,Nebraska,Boyd,42.8408,-98.5834,64,26.6,68719
Nodaway,IA,Iowa,Adams,40.9361,-94.8973,64,36.9,50857
Hubbell,NE,Nebraska,Thayer,40.0088,-97.4966,64,72.3,68375
Grovespring,MO,Missouri,Wright,37.3999,-92.606,64,20.7,65662
Taos Ski Valley,NM,New Mexico,Taos,36.5901,-105.437,64,8.7,87525
Atlantic,PA,Pennsylvania,Crawford,41.5054,-80.3408,64,100.5,16111
Beards Fork,WV,West Virginia,Fayette,38.0645,-81.2279,64,14.7,25173
Maxatawny,PA,Pennsylvania,Berks,40.5413,-75.6919,64,60,19538
Odanah,WI,Wisconsin,Ashland,46.5999,-90.6878,63,9.3,54806
Wasta,SD,South Dakota,Pennington,44.0696,-102.4464,63,142.5,57791 57790
Zurich,KS,Kansas,Rooks,39.2322,-99.4347,63,38,67663
Bagnell,MO,Missouri,Miller,38.2294,-92.6053,63,51.8,65026
Caddo Gap,AR,Arkansas,Montgomery,34.4025,-93.6179,63,61.2,71935
Port Heiden,AK,Alaska,Lake and Peninsula,56.9426,-158.6047,63,0.3,99549
Paoli,CO,Colorado,Phillips,40.6128,-102.4718,63,48.5,80731 80746
Nye,MT,Montana,Stillwater,45.434,-109.8069,63,45.2,59028
Skwentna,AK,Alaska,Matanuska-Susitna,61.9314,-151.2096,63,0,99667 99688
Fullerton,ND,North Dakota,Dickey,46.1632,-98.4272,63,62.4,58441
Galesburg,ND,North Dakota,Traill,47.2701,-97.4087,63,50.7,58035
Blenheim,SC,South Carolina,Marlboro,34.5098,-79.6526,63,37.2,29516
Pierpont,MO,Missouri,Boone,38.8633,-92.3129,63,97.2,65203 65201
Ashwood,SC,South Carolina,Lee,34.1142,-80.3039,63,6.8,29153 29010
Three Mile Bay,NY,New York,Jefferson,44.0839,-76.1976,63,87,13693 13622
Laconia,IN,Indiana,Harrison,38.0318,-86.0855,63,99.1,47135
Waukena,CA,California,Tulare,36.1391,-119.511,63,93.9,93274
Dora,NM,New Mexico,Roosevelt,33.9334,-103.3369,63,9.4,88130 88115
Turner Colony,MT,Montana,Blaine,48.7631,-108.4302,63,39.8,59542
Green Sea,SC,South Carolina,Horry,34.1288,-78.9721,63,13.8,29545
Driscoll,ND,North Dakota,Burleigh,46.8427,-100.1439,63,42.2,58532
Foxholm,ND,North Dakota,Ward,48.3654,-101.5721,63,25.4,58718
Bisbee,ND,North Dakota,Towner,48.6272,-99.3788,63,109.1,58317
Paskenta,CA,California,Tehama,39.8833,-122.5456,63,22.5,96074
Rockbridge,OH,Ohio,Hocking,39.5861,-82.5262,63,36.4,43149
Alleghany,CA,California,Sierra,39.4666,-120.8411,63,9.5,95910
Latham,MO,Missouri,Moniteau,38.5599,-92.6814,63,60.2,65050
Watkins,IA,Iowa,Benton,41.8931,-91.985,63,58.8,52354
Eagle River,MI,Michigan,Keweenaw,47.41,-88.2647,63,3.9,49950
Farmer,SD,South Dakota,Hanson,43.7252,-97.689,62,13.4,57311
Flemington,MO,Missouri,Polk,37.8039,-93.5014,62,157.4,65650
Lanesboro,IA,Iowa,Carroll,42.1828,-94.6923,62,32.2,51451 51453 51443
Clark Colony,SD,South Dakota,Spink,44.7914,-97.9815,62,129.6,57258
Orrum,NC,North Carolina,Robeson,34.4667,-79.0089,62,50.1,28369
Rodney,IA,Iowa,Monona,42.2045,-95.9507,62,61.8,51051
Highland Beach,MD,Maryland,Anne Arundel,38.9312,-76.466,62,813.4,21403
Shirley,IL,Illinois,McLean,40.4075,-89.0643,62,85.7,61772
Royal,NE,Nebraska,Antelope,42.3329,-98.1252,62,13.8,68773
Luray,MO,Missouri,Clark,40.4524,-91.8841,62,83.4,63453
Maskell,NE,Nebraska,Dixon,42.6904,-96.9809,62,55,68757 68751
Roy Lake,MN,Minnesota,Clearwater,47.3176,-95.5428,62,53.3,56557
Standing Rock,AL,Alabama,Chambers,33.0863,-85.2449,62,7.5,36855
Peach Creek,WV,West Virginia,Logan,37.877,-81.9797,62,77.7,25639
Colwell,IA,Iowa,Floyd,43.1572,-92.5916,62,16.2,50620 50616
Crown Point,AK,Alaska,Kenai Peninsula,60.4267,-149.353,62,6.7,99664
Jones Mills,AR,Arkansas,Hot Spring,34.4427,-92.8923,62,7.5,72104
Virginia,NE,Nebraska,Gage,40.2458,-96.4988,62,62.3,68458
Lisbon,MD,Maryland,Howard,39.3361,-77.07,62,16.2,21797 21765
Flaxville,MT,Montana,Daniels,48.8045,-105.1736,62,60.8,59222
Millersburg,IL,Illinois,Mercer,41.2403,-90.8186,62,72.9,61231 61260
Westview Circle,WY,Wyoming,Platte,42.0605,-105.0715,62,10.4,82201
Fidelis,FL,Florida,Santa Rosa,30.9343,-87.0245,62,8.4,32565
Quesada,TX,Texas,Starr,26.2819,-98.5819,62,290.4,78582
Pilsen,KS,Kansas,Marion,38.4711,-97.0389,62,17.1,66861
Excursion Inlet,AK,Alaska,Haines,58.4354,-135.3733,62,0.1,99850 99827
Knowlton,WI,Wisconsin,Marathon,44.7189,-89.6803,62,23.9,54455
Fellows,CA,California,Kern,35.178,-119.5472,62,34.4,93224
Dawson,MD,Maryland,Allegany,39.4772,-78.9457,62,39,21557
Woodruff,AZ,Arizona,Navajo,34.7843,-110.0366,62,4.2,85942 86025
Whitney,NE,Nebraska,Dawes,42.7837,-103.2567,62,79.8,69367
Pleasanton,IA,Iowa,Decatur,40.5824,-93.7429,62,33.1,50065
Mud Bay,AK,Alaska,Haines,59.1518,-135.3585,62,2,99827
Randlett,UT,Utah,Uintah,40.2267,-109.8308,62,4.6,84063
Lincolnville,PA,Pennsylvania,Crawford,41.7902,-79.8381,62,42.6,16438 16404
Kickapoo Site 7,KS,Kansas,Brown,39.6895,-95.6713,62,47.2,66439
El Rancho,CA,California,Tulare,36.2207,-119.0684,62,323.5,93247
Lone Chimney,OK,Oklahoma,Pawnee,36.2326,-96.7929,61,5.7,74058 74032
Quamba,MN,Minnesota,Kanabec,45.9155,-93.1752,61,33.5,55007 55051
Vining,KS,Kansas,Washington,39.5674,-97.2937,61,14.6,66937
Somerset,CO,Colorado,Gunnison,38.9268,-107.4725,61,52.7,81434
Whitehawk,CA,California,Plumas,39.7206,-120.5536,61,9.1,96106
Deering,MO,Missouri,Pemiscot,36.1911,-89.8843,61,14.2,63840
Cliffdell,WA,Washington,Yakima,46.9222,-121.0431,61,12.8,98937
Anthonyville,AR,Arkansas,Crittenden,35.0398,-90.3403,61,160.6,72376
Miltonsburg,OH,Ohio,Monroe,39.8313,-81.1646,61,56.8,43793
Beyerville,AZ,Arizona,Santa Cruz,31.3919,-110.8749,61,34.7,85621
Miston,TN,Tennessee,Dyer,36.1604,-89.494,61,17,38080
Putnam,AL,Alabama,Marengo,32.0181,-88.0331,61,2.5,36784
Henry,NE,Nebraska,Scotts Bluff,41.998,-104.0461,61,104.6,69358
Clawson,UT,Utah,Emery,39.1391,-111.0934,61,23.5,84516
Funkley,MN,Minnesota,Beltrami,47.7869,-94.4267,61,31.2,56630
Newburg,ND,North Dakota,Bottineau,48.7139,-100.9127,61,173.1,58762
Tierra Grande,TX,Texas,Nueces,27.7037,-97.5718,61,5,78380 78415
Fargo,AR,Arkansas,Monroe,34.9537,-91.1764,61,51.5,72021
Haswell,CO,Colorado,Kiowa,38.4525,-103.1649,61,29.3,81045
Glen Jean,WV,West Virginia,Fayette,37.9272,-81.1531,61,447,25846 25901
Oakwood,OK,Oklahoma,Dewey,35.9316,-98.7031,61,71.9,73658
Maish Vaya,AZ,Arizona,Pima,32.1703,-112.1342,61,5.6,85634
Plainville,OH,Ohio,Hamilton,39.1438,-84.3593,61,419.4,45227 45243
Pettibone,ND,North Dakota,Kidder,47.117,-99.5208,61,105.7,58475
Carrick,CA,California,Siskiyou,41.4467,-122.3635,61,266.3,96094
Escudilla Bonita,NM,New Mexico,Catron,34.1122,-109.0231,61,1.9,87829
Churchville,VA,Virginia,Augusta,38.2247,-79.1619,61,98.8,24421
Hashtown,IN,Indiana,Greene,39.025,-86.9245,61,41.9,47424
Guernsey,IA,Iowa,Poweshiek,41.6506,-92.346,61,41.9,52221
Crystal Downs Country Club,MI,Michigan,Benzie,44.7014,-86.2311,61,18.8,49635
Nelagoney,OK,Oklahoma,Osage,36.626,-96.244,61,58.8,74056
Cherry Valley,PA,Pennsylvania,Butler,41.1594,-79.8012,60,8.2,16373 16049
Mutual,OH,Ohio,Champaign,40.0795,-83.6368,60,160.2,43044 43078
White Mesa,UT,Utah,San Juan,37.4596,-109.46,60,1.5,84511
Union Hill,IL,Illinois,Kankakee,41.1086,-88.1463,60,53.3,60917 60969
Drytown,CA,California,Amador,38.4397,-120.8587,60,7.1,95699
Tupelo,AR,Arkansas,Jackson,35.3903,-91.2299,60,70.6,72169
Crestline,KS,Kansas,Cherokee,37.1701,-94.7065,60,13,66739 66725
Hendrix,OK,Oklahoma,Bryan,33.7753,-96.4072,60,67.5,74741
Tintah,MN,Minnesota,Traverse,46.0108,-96.3201,60,30.8,56583
Marshfield,IN,Indiana,Warren,40.2512,-87.4523,60,29.8,47993
Smith Village,OK,Oklahoma,Oklahoma,35.4508,-97.457,60,2118.6,73115
Carmet,CA,California,Sonoma,38.3743,-123.0719,60,28.5,94923
Paris,VA,Virginia,Fauquier,39.0024,-77.952,60,52.2,20130
Whitesville,VA,Virginia,Accomack,37.7816,-75.6636,60,152.7,23421
Branson,CO,Colorado,Las Animas,37.0155,-103.8838,60,15.9,81027 81081
Holt,MN,Minnesota,Marshall,48.2929,-96.1945,60,23.1,56738
Essig,MN,Minnesota,Brown,44.3283,-94.6034,60,35.7,56030 56073
Prescott,OR,Oregon,Columbia,46.0487,-122.8879,60,120.2,97048
Olivet,SD,South Dakota,Hutchinson,43.243,-97.6747,60,14.4,57052
Ong,NE,Nebraska,Clay,40.3983,-97.8392,60,65.5,68452
Brian Head,UT,Utah,Iron,37.6977,-112.8416,60,6.3,84719
Windmill,NM,New Mexico,Hidalgo,31.9769,-108.6315,60,16,88020
Flowing Springs,AZ,Arizona,Gila,34.3131,-111.3379,60,13.6,85541
Keenes,IL,Illinois,Wayne,38.3386,-88.6419,60,78.7,62851
Esbon,KS,Kansas,Jewell,39.8219,-98.4339,60,61.5,66941
Antietam,MD,Maryland,Washington,39.4151,-77.7364,60,66.7,21782
Lorenzo,IL,Illinois,Will,41.3457,-88.2222,60,20.3,60481
Milton,ND,North Dakota,Cavalier,48.626,-98.0459,60,49.2,58260
Longoria,TX,Texas,Starr,26.3024,-98.6425,60,285,78582
Hessville,OH,Ohio,Sandusky,41.4031,-83.243,60,33.4,43442
Aldrich,MO,Missouri,Polk,37.5489,-93.5512,60,84.2,65601
Amherstdale,WV,West Virginia,Logan,37.7799,-81.8183,60,7.7,25606 25607
Marysville,MT,Montana,Lewis and Clark,46.7502,-112.3026,60,46.6,59640
El Morro Valley,NM,New Mexico,Cibola,35.0362,-108.3225,60,2.3,87321
Belvidere,NE,Nebraska,Thayer,40.2546,-97.5577,59,48.9,68315
Rockport,WA,Washington,Skagit,48.485,-121.6065,59,50.9,98283
Volcano,CA,California,Amador,38.4506,-120.6218,59,16.3,95689
Bowman,AR,Arkansas,Craighead,35.8194,-90.4964,59,14.6,72437
Datto,AR,Arkansas,Clay,36.3925,-90.7285,59,36.7,72424
Worthville,PA,Pennsylvania,Jefferson,41.0246,-79.1394,59,60.2,15784
Morrison,MO,Missouri,Gasconade,38.6716,-91.6334,59,50.3,65061 65036
Ravinia,SD,South Dakota,Charles Mix,43.1365,-98.4268,59,68.1,57356
Speed,NC,North Carolina,Edgecombe,35.9685,-77.4442,59,64.7,27886 27881
Leonidas,MN,Minnesota,St. Louis,47.468,-92.5681,59,17.2,55734
Thornburg,IA,Iowa,Keokuk,41.4557,-92.3323,59,45.4,50255
Ricketts,IA,Iowa,Crawford,42.128,-95.5749,59,130.2,51460 51439
Junction,IL,Illinois,Gallatin,37.7234,-88.2381,59,27.6,62954
Mizpah,MN,Minnesota,Koochiching,47.9209,-94.2132,59,7.5,56660 56661
Nunam Iqua,AK,Alaska,Kusilvak,62.511,-164.8998,59,2,99666
Little Browning,MT,Montana,Glacier,48.6252,-112.35,59,31.4,59427
Tilleda,WI,Wisconsin,Shawano,44.8156,-88.9125,59,112,54416 54128
Kysorville,NY,New York,Livingston,42.6528,-77.7949,59,27.9,14437
Rectortown,VA,Virginia,Fauquier,38.9211,-77.856,59,35.8,20115 20140
Hot Springs Landing,NM,New Mexico,Sierra,33.2047,-107.21,59,50.6,87935
South Lead Hill,AR,Arkansas,Boone,36.3956,-92.9063,59,160.4,72644
Watrous,NM,New Mexico,Mora,35.79,-104.9821,59,40,87753
Blairstown,MO,Missouri,Henry,38.558,-93.9578,59,42.7,64726
Carbon,IA,Iowa,Adams,41.0498,-94.8246,59,30.4,50841 50839
Joslin,IL,Illinois,Rock Island,41.554,-90.2237,59,4.9,61257
Brooksburg,IN,Indiana,Jefferson,38.735,-85.2445,59,136,47250
Harrisburg,NE,Nebraska,Banner,41.5505,-103.7267,59,3.5,69345
Abie,NE,Nebraska,Butler,41.3341,-96.9498,59,64.1,68001
Paisano Park,TX,Texas,San Patricio,28.0951,-97.8592,59,297.2,78368
Green Bank,WV,West Virginia,Pocahontas,38.4267,-79.8343,59,6.9,24915 24944
Canyon Creek,MT,Montana,Lewis and Clark,46.8053,-112.2544,59,31.1,59633
Swan,IA,Iowa,Marion,41.4676,-93.3096,59,36.9,50252
Agenda,KS,Kansas,Republic,39.7066,-97.4322,59,34.9,66930
Cutler,IN,Indiana,Carroll,40.4764,-86.5242,59,53.5,46920
Buckskin,IN,Indiana,Gibson,38.2284,-87.412,59,34,47613
Chili,IN,Indiana,Miami,40.86,-86.0264,59,152.3,46926
Green Valley,WI,Wisconsin,Shawano,44.7969,-88.2682,59,168.4,54127
La Salle,MN,Minnesota,Watonwan,44.0711,-94.5713,59,135.7,56056
Elsmore,KS,Kansas,Allen,37.7941,-95.15,59,37.1,66732
Tennant,IA,Iowa,Shelby,41.5941,-95.445,59,31.8,51537
Ravanna,MO,Missouri,Mercer,40.456,-93.462,59,5.8,64673
Ponderosa,CA,California,Tulare,36.1051,-118.5293,58,27.6,93265
McHenry,ND,North Dakota,Foster,47.5764,-98.591,58,47.4,58464
Millwood,GA,Georgia,Ware,31.2656,-82.6603,58,46.2,31552
New Haven,IA,Iowa,Mitchell,43.2839,-92.6422,58,11.6,50461
Laporte,MN,Minnesota,Hubbard,47.2147,-94.7573,58,31.9,56461
Chenega,AK,Alaska,Chugach,60.0757,-148.0194,58,0.6,99574
Nimmons,AR,Arkansas,Clay,36.3062,-90.0951,58,86.2,72461
Cayuse,OR,Oregon,Umatilla,45.6765,-118.5736,58,7.8,97801
Turton,SD,South Dakota,Spink,45.049,-98.0974,58,45.2,57477
Iola,IL,Illinois,Clay,38.8341,-88.6279,58,23.2,62838
Reserve,KS,Kansas,Brown,39.977,-95.5654,58,88.3,66434
Gulfcrest,AL,Alabama,Mobile,30.9925,-88.2399,58,14.8,36521
Montreal,MO,Missouri,Camden,37.9697,-92.5894,58,16.5,65591
McCool,MS,Mississippi,Attala,33.1995,-89.3418,58,23.9,39108
Balltown,IA,Iowa,Dubuque,42.6371,-90.87,58,106.8,52073
Kirkman,IA,Iowa,Shelby,41.7287,-95.2671,58,20.8,51447
Littlejohn Island,ME,Maine,Cumberland,43.7599,-70.1284,58,94.3,4096
Sun River,MT,Montana,Cascade,47.5305,-111.724,58,12,59483
Lake Mary Ronan,MT,Montana,Lake,47.9291,-114.3889,58,21.3,59929
Saxon,WI,Wisconsin,Iron,46.494,-90.4098,58,18.4,54559
Frisbee,MO,Missouri,Dunklin,36.3516,-90.0299,58,28,63852
Maverick Mountain,MT,Montana,Beaverhead,45.4182,-113.1109,58,12.1,59746
Hartville,WY,Wyoming,Platte,42.3277,-104.7245,58,45.4,82215
Bon Air,AL,Alabama,Talladega,33.2621,-86.3319,58,16.9,35150 35044 35032
Wheatland,ND,North Dakota,Cass,46.9049,-97.3455,58,5.6,58079
Fontanelle,NE,Nebraska,Washington,41.5383,-96.4271,58,66.9,68044
Barrville,PA,Pennsylvania,Mifflin,40.6664,-77.6831,58,31.8,17004 17084
Takotna,AK,Alaska,Yukon-Koyukuk,62.9827,-156.0838,58,2.3,99675
Easton,WI,Wisconsin,Adams,43.8383,-89.8049,57,21.4,53936 53910
Tillatoba,MS,Mississippi,Yalobusha,33.9851,-89.896,57,21.7,38961
Gardner,CO,Colorado,Huerfano,37.7889,-105.1644,57,8.9,81040
Scarville,IA,Iowa,Winnebago,43.4707,-93.6152,57,35.7,50473
Wilburton Number Two,PA,Pennsylvania,Columbia,40.8185,-76.3789,57,28.4,17888
San Acacio,CO,Colorado,Costilla,37.2086,-105.5667,57,17.5,81151
St. George,AK,Alaska,Aleutians West,56.5791,-169.6114,57,0.5,99591
Mauckport,IN,Indiana,Harrison,38.026,-86.1997,57,32.2,47142
Stratford,SD,South Dakota,Brown,45.3174,-98.3043,57,115.8,57474
Tschetter Colony,SD,South Dakota,Hutchinson,43.3681,-97.688,57,41.2,57052
House,NM,New Mexico,Quay,34.6492,-103.9038,57,24.1,88121
Pelican,AK,Alaska,Hoonah-Angoon,57.9576,-136.2176,57,40.1,99832
Vanderwagen,NM,New Mexico,McKinley,35.2714,-108.7517,57,11,87326
Beaver,IA,Iowa,Boone,42.0383,-94.14,57,32.8,50212 50031
